URL,User Name,User Location,Friend Count,Review Count,Photo Count,Elite 17,Review Date,Review,Rating,Rating Extracted,Restaurant Extracted,Restaurant Extracted
https://www.yelp.com/biz/brenners-steakhouse-houston?start=0,Patty C.,"Houston, TX",189,277,548,Elite ’17,8/8/17,"Perfect for a more intimate evening affair, Brenner's will not disappoint.
I recommend coming early if you do not make reservations. You'll want to take a stroll in the garden after dinner while the sun is out! Go ahead and make those reservations though. The dining room isn't very large, and it fills quickly. Prime seating is of course, along the windows, where the backdrop of a perfectly kept, charming garden pond commands your attention. It's quite a beauty given the restaurant's location beside the freeway.
The crab cake is tasty and one of their specialties and was indeed delicious though saucier than I'd like. The chicken fried beef tenderloin was average. The batter's consistency and flavor were not as they could be. Not sure tenderloin worked well with this preparation. It also got soggy over the bed of moist potatoes. The portion was surprisingly huge! My dining partner enjoyed his steak.
It's worth signing up for their rewards program if you frequent this restaurant.","alt=""4.0 star rating""",4,brenners-steakhouse-houston,brenners-steakhouse-housto
https://www.yelp.com/biz/brenners-steakhouse-houston?start=0,Shavonda S.,"Houston, TX",89,165,131,Elite ’17,11/20/17,"Went here for hub's company dinner Saturday night and the indoor/outdoor setup, food, open bar, & service were all great. First time at this particular location and I must say that I loved the scenery of the outdoor patio while we ate from inside. Great choice for a special occasion.","alt=""4.0 star rating""",4,brenners-steakhouse-houston,brenners-steakhouse-housto
https://www.yelp.com/biz/brenners-steakhouse-houston?start=0,Carl S.,"Houston, TX",3,65,36,,11/18/17,"First time here, and I am hooked on this place!! Food, atmosphere, staff and drinks were on point. You will not be disappointed!","alt=""5.0 star rating""",5,brenners-steakhouse-houston,brenners-steakhouse-housto
https://www.yelp.com/biz/brenners-steakhouse-houston?start=0,Kay S.,"Katy, TX",0,1,,,11/24/17,Not at all impressive. Seated with a nice view but one foot away from a group table and no one else in the restaurant. Service fairly prompt but both items on the menu that we wanted to order were not available. I ordered a salad with steak cooked medium and it came out rare. Overall very disappointed and will not return or give good word of mouth.,"alt=""2.0 star rating""",2,brenners-steakhouse-houston,brenners-steakhouse-housto
https://www.yelp.com/biz/brenners-steakhouse-houston?start=0,Edward W.,"Houston, TX",4,73,171,,9/14/17,Very nice restaurant usually come for business lunch and dinner meeting. Today I'm here with my wife. We ordered the lemon chicken and the ribeye steak. The lemon roasted chicken is very tender cooked just right! Ribeye sandwich with the season marinated bell pepper was very good as well. This place never disappoints! Service is great here!,"alt=""5.0 star rating""",5,brenners-steakhouse-houston,brenners-steakhouse-housto
https://www.yelp.com/biz/brenners-steakhouse-houston?start=0,Esther C.,"Houston, TX",119,77,72,,5/3/17,"I really wanted to try this place and my husband brought me here for my birthday. The meal started off great and the place is beautiful, but suddenly it all went down hill. I ordered my ribeye medium rare. It came back almost medium well. The waitress didn't even ask to cut into it to check to see if it was prepared to the right temperature,which is odd for a nice steak place. 
It gets worse...
She tries to convince me my steak is medium rare and that it the lighting. I've eaten at a lot of steak places that are much darker and I know what a medium rare steak looks like. She takes it back and then brings a small flash light then tries to show me again and basically proves nothing. She says they will make me a new steak.
It gets worse...
They bring me this thick steak that looks like no ribeye I have seen before. Looks like a New York strip at this point and my birthday happiness has faded. It is rare. It is actually ""Blue"", which is a cold center and a few seconds on the grill. I look at it and said, this is not medium rare. The waitress basically blames me and said they wanted to error on the side of caution. At this point, I'm thinking this steak house does not know how to cook a steak- SAD! I basically gave up and said I would eat it.
Manager comes over and looks at it and says he will have them cook it a little more. 
My husband has finish his meal. The filet he had was good. I should have ordered the filet!
The waitress was passive aggressive, which made it so uncomfortable. If you are at a nice steak place and your steak does not come out right, the wait staff should take it back and make it perfect. That is where this could have been fixed.
She gave me a free cake on my birthday as an apology for my experience. Figure that, a free cake on my birthday... which restaurant doesn't do that anyway.
Manager was so nice. He was actually the one who made it a better experience.","alt=""2.0 star rating""",2,brenners-steakhouse-houston,brenners-steakhouse-housto
https://www.yelp.com/biz/brenners-steakhouse-houston?start=0,Jeff S.,"Houston, TX",224,584,185,Elite ’17,1/10/17,"There is something to be said for an establishment that gets it right every time - for 80 years! A common theme among my recent reviews after returning to Houston has been the joy of experiencing certain places that harbor fond memories and finding that those places still ""got it"". Brenner's is certainly one of those.
Last night I enjoyed a business dinner with 14 colleagues from various parts of the country, many of whom had never visited Brenner's. We were seated in their private Burgundy room. The service was stellar and the fare, starting with the delicious appetizers through the main course and on to dessert, was outstanding. I enjoyed the opportunity to sample several of Brenner's appetizers - the blackened scallops were delicious, the quail were superb, but I think my favorite was the crab cake - very meaty and flavorful.
I would say that about half our group ordered steaks of various cuts, and each person reported theirs to be perfectly cooked to temperature and nicely seasoned. My NY Strip was no exception. I appreciate the fact that Brenner's seasoning compliments the meat without overpowering it. Several ordered seafood entrees, and the compliments on the sea bass were particularly plentiful. One of these days I'll break with tradition and give it a try.
We were served a variety of desserts after the meal, but I must confess, I finished off most of my steak leaving no room for sweets.
Whether you're seeking a quiet evening out with someone special or a quality experience for a group of business colleagues, you can't go wrong choosing Brenner's. I look forward to returning again and again.","alt=""5.0 star rating""",5,brenners-steakhouse-houston,brenners-steakhouse-housto
https://www.yelp.com/biz/brenners-steakhouse-houston?start=0,Rebecca K.,"Lafayette Hill, PA",50,111,26,Elite ’17,5/29/17,"We sat in gazebo and it was a nice night in houston. Didnt feel like you were on katy freeway. Very nice water features and greenery. Sat promptly, waited on fast and food came out hot and good. The steaks were perfectly cooked. Sides were ample in size and appetizers were a very healthy portion.","alt=""4.0 star rating""",4,brenners-steakhouse-houston,brenners-steakhouse-housto
https://www.yelp.com/biz/brenners-steakhouse-houston?start=0,Jennifer L.,"Houston, TX",504,125,466,Elite ’17,9/3/16,"This review is solely based off HRW, and it's more like a 4.5! 
Came in and was seated immediately (although I made a reservation, sometimes it takes a while). Our server was very kind and attentive, one of the best servers I've had. 3 of us ordered off the HRW menu and my father ordered off the regular dinner menu. 
As for the HRW menu, we started with 2 calamaris and 1 lobster bisque. Entree wise, we ordered 2 filet mignons and 1 country fried beef tenderloin (basically their version of chicken fried steak) and we ended with a key lime pie, ice cream cookie sandwich, and apple strudel or something. We also ordered the catch of the day (can't remember the fish) but it was pan seared made with lemon butter along with scallops and arugula. We also ordered a side of mac & cheese and another appetizer, the pork belly. 
The calamari was tasty and not overly fried. The lobster bisque was good but too salty that day and the pork belly was absolutely delicious (and I loved that sauce/mango pico like thing that went with it). As for the entrees, their version of the chicken fried steak was THE BEST I'VE EVER HAD. The breading was not too much and it was lightly fried. The meat was very tender and juicy and the flavor was perfect. The filet mignons were very good as well, but I should have just got it without the peppercorn sauce and used mainly the truffle butter because it was soo good with it. I also put some truffle butter with the mac & cheese even though it didn't need it. Just thinking about it makes me crave the mac & cheese all over again. It was so hot and cheesy but not overly moist. My dad said his entree was pretty good but I'm not huge on fish so I didn't try much. It was tasty nonetheless and didn't taste fishy to me! And of course, the mashed potatoes were bomb.
The desserts in my opinion were lacking in comparison to the appetizers and entrees. It didn't taste bad but it was definitely nothing to rave about. If they have better options for that for HRW, this would definitely be a 5. Regardless, looking forward to coming back one day to try other entrees and appetizers.","alt=""4.0 star rating""",4,brenners-steakhouse-houston,brenners-steakhouse-housto
https://www.yelp.com/biz/brenners-steakhouse-houston?start=0,Bridget B.,"Palm Harbor, FL",71,151,57,Elite ’17,9/13/16,"3.5-4 stars Great service Old school steakhouse ambience. Everything is a la crate except the bread;)
My filet was cooked a nice medium rare. The wild mushroom topping that was an extra was okay but would have been better if the mushrooms got some grill time to caramelize them a bit as they were soggy and not very exciting.
My husband had the ny strip which had a nice flavor and good sear. The rosemary parm fries we had as a side needed to be crispier.
The stand out though was the side of morel cream sauce. It was fantastic!","alt=""4.0 star rating""",4,brenners-steakhouse-houston,brenners-steakhouse-housto
