URL,Restaurant Extracted,User Name,User Location,Friend Count,Review Count,Photo Count,Elite 17,Review Date,Review,Rating,Rating Extracted,Restaurant Extracted,Restaurant Extracted
https://www.yelp.com/biz/houstons-this-is-it-soul-food-houston?start=0,houstons-this-is-it-soul-food-houston,Shalonda J.,"TX, TX",40,1,,,9/17/17,"This is the absolute BEST soul food in Houston. I've tried Mikkies, Esther Cajun cooking, Just Oxtails and I'm telling you ""This Is It "" is it, literally ! Being from Memphis I've been searching for some food that give me that down home southern taste like back home and most of the restaurants here didn't cut it until I've tried their food. 
We came on a Sunday and the line was to the door which was a great sign that the food would be good. Restaurant was extremely clean and in a very historic 
(3rd ward ) neighborhood outside of downtown Houston.
My family and I ordered three plates everything from the smothered pork chops, pepper steak, and chicken was delicious. Servings were plentiful, especially for the price. 
I'll definitely be back there when I'm in need of some good comforting foods.","alt=""5.0 star rating""",5,houstons-this-is-it-soul-food-houston,houstons-this-is-it-soul-f
https://www.yelp.com/biz/houstons-this-is-it-soul-food-houston?start=0,houstons-this-is-it-soul-food-houston,Tony K.,"Cabot, AR",2,15,3,,7/18/17,"This place appears to be a hole in the wall, looks kinda out of place. 
Let me tell you what! DO NOT JUDGE A BOOK BY ITS COVER!(or location) OMG! The food here is amazing, I had fried chicken that sent my taste buds into overdrive, plus my sides of creole corn, candied sweet potatoes, and gravy covered rice where also awesome. My wife had smothered pork chops, and other sides, all were delicious!!
Will definitely return.","alt=""5.0 star rating""",5,houstons-this-is-it-soul-food-houston,houstons-this-is-it-soul-f
https://www.yelp.com/biz/houstons-this-is-it-soul-food-houston?start=0,houstons-this-is-it-soul-food-houston,Derrick D.,"Houston, TX",107,96,138,,11/10/17,Great food and cafeteria style service. The portions are huge. He prices are very fair considering you will have left overs. I had the oxtails which literally just fell apart. I also had the Mac & cheese which was mediocre. They are looking to add an adult cocktail. I got a free tea cake for completing the survey,"alt=""5.0 star rating""",5,houstons-this-is-it-soul-food-houston,houstons-this-is-it-soul-f
https://www.yelp.com/biz/houstons-this-is-it-soul-food-houston?start=0,houstons-this-is-it-soul-food-houston,John J.,"Denver, CO",40,2,1,,11/20/17,"Authentic soul food located downtown Houston, the oxtails falling off the bone. If you want cooking like grandma, this is it... that place!","alt=""5.0 star rating""",5,houstons-this-is-it-soul-food-houston,houstons-this-is-it-soul-f
https://www.yelp.com/biz/houstons-this-is-it-soul-food-houston?start=0,houstons-this-is-it-soul-food-houston,Sam W.,"Houston, TX",86,321,160,Elite ’17,5/12/17,I live in 3rd ward and love this place. I got to be in the mood for it but everytime I have come it has been on point. Pretty much a steam line cafeteria soul food...It's a great local African American family business and a pillar of the 3rd ward community. The service is always very friendly and prompt. Pretty much a Houston Institution...,"alt=""4.0 star rating""",4,houstons-this-is-it-soul-food-houston,houstons-this-is-it-soul-f
https://www.yelp.com/biz/houstons-this-is-it-soul-food-houston?start=0,houstons-this-is-it-soul-food-houston,Tammy D.,"Houston, TX",60,4,,,10/12/17,"I had the chicken cabbage yams corn bread was very good but the pare cobbler was the best cobbler I've ever had in my life it was delicious price was comparable to everyone els, outdoor seating though I think I would decorate it with a skirt around the stage and be a little bit more inviting but there was a nice lady that was sitting outside that work there and she was very inviting and help us realize that we were at the right place was very sweet and it was a great experience the inside looks beautiful. Not as as flamboyant represent the TV show. But their new ,ones sure they're going to step it up .as far as the people that work there but they were nice I definitely enjoyed myself and the food was great we will be back.","alt=""5.0 star rating""",5,houstons-this-is-it-soul-food-houston,houstons-this-is-it-soul-f
https://www.yelp.com/biz/houstons-this-is-it-soul-food-houston?start=0,houstons-this-is-it-soul-food-houston,Tangie S.,"Pasadena, TX",70,154,324,Elite ’17,7/25/16,"Today was my first time at This Is It. And I must say I wasn't that impressed. Since I had never been here before, I wasn't sure how or what to order. But the server behind the counter was patient and polite and explained to us to pick three sides and a meat. There wasn't any signs or instructions. The menu posted on the wall didn't even have lunch listed from what I saw. I saw breakfast and dinner listed but no lunch. I don't remember seeing menu prices either. 
I decided to order macaroni and cheese, green beans and yams for my three sides. Can't go wrong there right? The sides were very good. I'll give them that. But there wasn't a lot of choices of meat to order if you don't eat beef or pork. The meats looked very unappealing to me. Thank God they had chicken! I wanted to order either chicken or catfish. The only chicken options were fried chicken or smothered chicken. So I ordered the smothered chicken. Honestly, I was hoping it was smothered in CHEESE but it was actually smothered in gravy. But to me, it was more of a thin sauce. 
I did get A LOT of food. Two pieces of smothered chicken and my three sides. I only ate one piece of chicken and gave the other piece to my colleague to take home. The chicken was OK but I didn't love it. I really wanted catfish. They had it listed on their menu online but there wasn't any out. 
The cashier was trying to get a to-go order straightened out. And it took awhile. We were standing there waiting to pay for five minutes or more. The cashier didn't say ""I'll be right with you."" or ""I apologize for the wait."" NOTHING. My colleague and I were completely ignored. That was rude. The cashier and other woman behind the counter were not friendly at all. I don't think we even got a ""Thank you"" or anything. And we definitely didn't get a smile. Very unfriendly service from the women. But the men were much nicer. By the time, we FINALLY got to the table, our food wasn't hot anymore. It was lukewarm at best. I prefer my food served HOT. 
For my lunch (smothered chicken breasts, green beans, mac and cheese and yams) plus a small drink, it was $13.53. My colleague ordered oxtail, three sides, a large drink and a piece of lemon cake and it was over $21! Seems a bit pricey for lunch! 
You get free refills for the small drinks but you have to pay for refills of the large cups. I think it was $1. One of the guys that worked there was nice and offered to get my colleague a refill of her large drink and he even paid for it. He took off 50 cents from the table which was part of his tip and then he grabbed 50 more cents from his apron. That was very kind of him!
The food was OK. But honestly, I think I'd much rather go to Luby's. They have more options.","alt=""2.0 star rating""",2,houstons-this-is-it-soul-food-houston,houstons-this-is-it-soul-f
https://www.yelp.com/biz/houstons-this-is-it-soul-food-houston?start=0,houstons-this-is-it-soul-food-houston,Michael Z.,"Katy, TX",63,24,2,,8/20/17,This was it..Dropped my son off at TSU and just happen to pass by. I had heard good things about the food so I decided to try it. Great decision on my part. The food was great and they had strawberry (red) and lemonade Kool-Aid. I ordered a blend. Will definitely hit this place up when I am in the area,"alt=""5.0 star rating""",5,houstons-this-is-it-soul-food-houston,houstons-this-is-it-soul-f
https://www.yelp.com/biz/houstons-this-is-it-soul-food-houston?start=0,houstons-this-is-it-soul-food-houston,Jose C.,"Smyrna, TN",0,16,18,,6/29/17,"You better come in hungry! I am a big eater and I met my challenge. The restaurant is set up like old school lunch cafes with a hot line that holds all of the food. Proteins vary from smothered chicken, chitterlings, and what I came for, OXTAIL. If you haven't tried it, get it. Oxtail is everything it sounds like, it's the tail. So tender with a perfect balance of fat to elevate the flavor. You can get 3 sides when you choose a plate. I got mash potatoes with gravy and double mac and cheese. The collard greens are tasty as well. IF you have room left after your meal they sell strawberry cake, sweet potato pie, and peach cobbler. Enjoy!","alt=""4.0 star rating""",4,houstons-this-is-it-soul-food-houston,houstons-this-is-it-soul-f
https://www.yelp.com/biz/houstons-this-is-it-soul-food-houston?start=0,houstons-this-is-it-soul-food-houston,Jasmine P.,"Houston, TX",410,37,25,,7/14/17,Their food was exceptional! The cuisine was so delicious and seasoned oh so well. The portions a huge as well so you'll have lunch and dinner with one place. The workers were very nice & patient given it was my first time there. This place is real soul food in the heart of third ward district. I'd recommend by far!,"alt=""5.0 star rating""",5,houstons-this-is-it-soul-food-houston,houstons-this-is-it-soul-f
