URL,Restaurant Extracted,User Name,User Location,Friend Count,Review Count,Photo Count,Elite 17,Review Date,Review,Rating,Rating Extracted,Restaurant Extracted,Restaurant Extracted
https://www.yelp.com/biz/gaidos-seafood-restaurant-galveston-2?start=0,gaidos-seafood-restaurant-galveston-2,Dan P.,"Houston, TX",50,41,13,,11/24/17,"I've fallen into a holiday tradition of going to Gaido's on Thanksgiving, and this year was no exception. Got a reservation for 4:30 and arrived with my sister. We were seated, but no sign of the server for ten minutes. I had to get up and ask the greeter to get our server, who, upon showing up, said ""I didn't know you were here."" Which means she wasn't covering her station (and it wasn't busy). In any case we told her we were going to have the buffet and she said that's fine.
About 2/3 of the way through our meal I went to get something from the buffet only to be told it had closed at 3:30. It did look picked over and some items were missing when we first went up around 4:40, but we thought nothing of it, figuring stuff would be replenished. I talked to the manager about the situation (primarily caused by our problematic server) and he was very attentive and gracious and Gaidos made the situation right for us. Class act all the way.","alt=""5.0 star rating""",5,gaidos-seafood-restaurant-galveston-2,gaidos-seafood-restaurant-
https://www.yelp.com/biz/gaidos-seafood-restaurant-galveston-2?start=0,gaidos-seafood-restaurant-galveston-2,Sherry B.,"Longmont, CO",84,54,3,,11/19/17,"My husband and I decided we would dine at Gaido's. Entering the restaurant, it is a white linens ambience combined with history on the walls from their extensive past. We were dressed casually but did not feel out of place with the other diners. We were shown our table relatively quickly. 
Our waiter, Keenan, was very attentive, friendly and efficient. We had the crawfish fritters. I would definitely recommend them. They were fantastic. Keenan then suggested the Red Snapper Michael with the Crab Beurre Blanc. It was incredible, so I was very happy I took his suggestion. 
My husband had the combination platter with tile fish. He found his to be delicious. He had his blackened but it was not overcooked. Desert was Key Lime Pie and we loved that as well.
From start to finish the service was great and the food was good. There was not anything I could say needed to be improved. I was glad we chose this restaurant to dine in for our short stay in Galveston.","alt=""5.0 star rating""",5,gaidos-seafood-restaurant-galveston-2,gaidos-seafood-restaurant-
https://www.yelp.com/biz/gaidos-seafood-restaurant-galveston-2?start=0,gaidos-seafood-restaurant-galveston-2,Tom P.,"Austin, TX",31,127,443,Elite ’17,11/1/17,"My first visit to Gaido's was over 50 years ago, I have returned many times since, and it remains one of my favorite restaurants. After visiting Commander's Palace this summer, we can easily say, we prefer Gaido's.
It remains family owned and operated since 1911 and has remained Galveston's premier restaurant for over 100 years.
I have read several reviews critical of the fried seafood at Gaido's, just don't eat fried foods and most of your problems will be solved. My wife ordered the crab cake appetizer, it pleased the eye and was devastatingly good. My blackened swordfish was perfect.
The service was professional and everyone of the staff was very friendly. Yes, it can be expensive, but always well worth the money.","alt=""5.0 star rating""",5,gaidos-seafood-restaurant-galveston-2,gaidos-seafood-restaurant-
https://www.yelp.com/biz/gaidos-seafood-restaurant-galveston-2?start=0,gaidos-seafood-restaurant-galveston-2,Steve L.,"Missouri City, TX",431,300,355,Elite ’17,8/17/17,"When you are in Galveston, you have to eat seafood. Don't come for a burger or even a steak, shell out some extra money for the fresh seafood. And come to Gaido's. You'll enjoy the splash of nolstagia as you see those green mid century chairs in the lounge, classy tables in a casual yet sophisticated atmosphere, and excellent histories of Galveston on the walls. 
We had Sally, who was an excellent server. She would offer things like bringing out kids' meals and keep our glasses full without us asking. When she found out this was the first time dining @Gaido's, she did an admirable job in explaining the menu, sharing why Gaido's only uses fresh local fish (with a couple exceptions), and recommending her favorites. We ended up going family style and getting the crab cakes and the calamari as an appetizer, and sharing three entries - the grouper (seasonal special), the redfish, and the shrimp platter. The redfish was slightly overlooked, but this was overshadowed by the grouper- it was excellent. We also thought the calamari was a standout for us. 
We finished off with the creme brûlée (easily one of the best choices on the menu) and the bread pudding topped with vanilla ice cream. Both were good choices and great to share with the family. Yes the place is pricey, but still it is an excellent pick if you are looking for fresh fish and other seafood!","alt=""4.0 star rating""",4,gaidos-seafood-restaurant-galveston-2,gaidos-seafood-restaurant-
https://www.yelp.com/biz/gaidos-seafood-restaurant-galveston-2?start=0,gaidos-seafood-restaurant-galveston-2,William M.,"Kyle, TX",13,80,11,Elite ’17,11/4/17,"If I could give this place a negative rating; I would. Never got waited one, party of three, Saturday November 4 @ 3:00 PM so we left. Place wasn't even busy. Wait staff was totally indifferent. This Place is a joke","alt=""1.0 star rating""",1,gaidos-seafood-restaurant-galveston-2,gaidos-seafood-restaurant-
https://www.yelp.com/biz/gaidos-seafood-restaurant-galveston-2?start=0,gaidos-seafood-restaurant-galveston-2,Autumn W.,"Royse City, TX",159,18,14,,9/13/17,"I have not been to this restaurant since I was a young girl. At least 20 years! Me and my family come to Galveston at least every 6 months.... normally hit the same spots but so glad we broke the cycle and went back to Gaido's.
Now mind you we we're dining with a 2 year old that was beyond tired and a bit challenging as well as a senior with a strong opinion about his gumbo. 
Gabriel was excellent! Immediately addressed my concerns of getting the baby a drink and bread quickly to keep him busy. Was able to give my grandfather a small taste of the gumbo first before he ordered a full bowl. 
The dirty martinis were perfectly prepared to my request. I ordered the sautéed crab claws and blue pointe oysters for an appetizer. For our mains, we had soft shelled crabs and a seafood trio..... needless to say, everyone was pleased with the meal and service! We will be back and asking for Gabriel.... he made our last meal in Galveston a memorable one. 
If I had to give any constructive feedback it would be to management about the smell in the lobby and small cocktail area before you enter the main dining room. It was NOT a FOOD odor. Perhaps that ""scentair"" company could help. We use it at my business :) do note we did not notice it where we ate and was not an issue with the dining experience. WE WILL BE BACK","alt=""5.0 star rating""",5,gaidos-seafood-restaurant-galveston-2,gaidos-seafood-restaurant-
https://www.yelp.com/biz/gaidos-seafood-restaurant-galveston-2?start=0,gaidos-seafood-restaurant-galveston-2,Sam P.,"Houston, TX",0,8,,,9/30/17,"The grilled tile seafood combination plate was delicious. Enough food for 2 people to split. 
Another guest at my table ordered the fettuccini (she is a vegetarian - hardly any options here). It was gummy and not well prepared. 
Our server is what brought this experience down another notch. Richard L who claims to have worked here for 18 years was rude and rushed us to order. When I had a question, he asked me to ""chill out."" 
You would think that in a touristy town, he would have a welcoming presence rather than one that makes a customer fear for spit in their food.","alt=""2.0 star rating""",2,gaidos-seafood-restaurant-galveston-2,gaidos-seafood-restaurant-
https://www.yelp.com/biz/gaidos-seafood-restaurant-galveston-2?start=0,gaidos-seafood-restaurant-galveston-2,David M.,"Houston, TX",0,4,3,,10/24/17,"This place is really fancy for casual attire. I went with my girl friend and we had a really good experience. Crisana was our waitress, ask for her. She's awesome. Made me feel good about spending my money because the prices are a little high. Not too bad though... The food was really good. I had the sword fish and my girlfriend had the fried shrimp. If you've never had sword fish it is well worth the price for the experience. Overall the food was good, the establishment was clean and the staff was friendly.","alt=""5.0 star rating""",5,gaidos-seafood-restaurant-galveston-2,gaidos-seafood-restaurant-
https://www.yelp.com/biz/gaidos-seafood-restaurant-galveston-2?start=0,gaidos-seafood-restaurant-galveston-2,Lindsey D.,"Houston, TX",174,481,595,Elite ’17,1/1/17,"We had a really great experience here with Andrew our server. 
Although we didn't have a reservation on Wednesday before Christmas and came at 8pm- then were out by 915. 
First order was oysters- baked and o so yummy. Not gulf oysters btw! 
Crab cake was amazing! I'd highly recommend this. Beautiful pieces of crab and great creamy flavor. 
Salad - house salad just ok with a few brown pieces in it. Only thing I wouldn't order again. 
The pecan and ice cream dessert was RICH and warm and delicious. #worthit 
Their coffee is great and you get your own mini pitcher/press to have at least an extra half a cup.","alt=""5.0 star rating""",5,gaidos-seafood-restaurant-galveston-2,gaidos-seafood-restaurant-
https://www.yelp.com/biz/gaidos-seafood-restaurant-galveston-2?start=0,gaidos-seafood-restaurant-galveston-2,Danna G.,"Houston, TX",479,150,193,Elite ’17,5/22/17,"They've been around for over 100 years; evidently their decor has been as well. So I'm in Galveston on a couple of business meetings and it just so happened to be my birthday. We needed grub and a full bar; oddly enough that's hard combination to find on the Seawall for lunch. I consult my handy dandy Yelp app for some Elite Super Star suggestions. This place seemed to have great reviews and good seafood, it's a go.
Greeted by a friendly hostess and advised there was in fact a full bar. I felt like I was in a high end restaurant from the movie Casino, I watched the door for River De Niro or Joe Pesci to arrive at any given moment. The green volure chairs with wheels just screamed 70s Vegas strip. The chifferobe just may have been my Granny's but the inch of dust made me think otherwise.
We sat in the bar area that way the drinks would flow. Waiter was very nice and answered any questions we had about the menu very thoroughly as he has been working there for quite some time. Drinks, crab cakes, grilled oysters and stuffed shrimp were ordered. The food came out very quickly, fresh and hot! However, everything was quite bland and without any hint of season. They did not skip on the crab meat! The oysters had just a bit too much butter for my liking but were a nice size, grilled to perfection. The stuffed shrimp were ok once some salt, pepper and a little hot sauce from my bag were added.... I didn't mention the drinks did I. Because the waiter forgot them!! He was very chatty and had too many stories and not one drink on hand!
All and all the visit was just ok. It is time they updated the place and add a little flavor to the menu.","alt=""3.0 star rating""",3,gaidos-seafood-restaurant-galveston-2,gaidos-seafood-restaurant-
