URL,User Name,User Location,Friend Count,Review Count,Photo Count,Elite 17,Review Date,Review,Rating,Rating Extracted,Restaurant Extracted,Restaurant Extracted
https://www.yelp.com/biz/demeris-bar-b-q-houston-3?start=0,Adam H.,"Houston, TX",6,86,276,Elite ’17,8/5/17,"My husband first took me to eat at Demeris back when their restaurant was located on the southeast corner of the Northwest Mall parking lot. That was a while ago, so I've been a fan for a long time. I've eaten at a few BBQ places in Houston (not a huge BBQ eater), so my review is not based on a good representation of options. Despite this, Demeris is my only favorite (aside from Dreamland BBQ in Tuscaloosa, AL). 
I love the full rack of ribs!! So yummy!! The meat was falling off the bone and the sauce was just right. I also recommend the loaded baked potato. The Greek fries are food, but they can be very salty with the feta cheese and spices.
The last time I went I wanted the Turtle Cheesecake, but they said they no longer sold it. Bummer!","alt=""5.0 star rating""",5,demeris-bar-b-q-houston-3,demeris-bar-b-q-houston-3
https://www.yelp.com/biz/demeris-bar-b-q-houston-3?start=0,Ken M.,"Houston, TX",0,238,,,11/4/17,"Placed an order to go online. I arrived and was confused. They moved the pickup area from its usual spot and I didn't see where to pickup to go orders. So I stood in line for 10 mins where people were placing orders. When I finally got to the front of the line, the cashier told me I needed to go to the bar area to get the order. I asked her where the sign was to indicate that and a large lady behind her begin laughing at me and said ""it's behind you. are you Blind?"" I was shocked at her comment and asked where. She pointed behind me and just kept laughing, I asked her name. She laughed and walked into the back room at the urging of the cashier. Never have I had such terrible service from this place.
To make matters worse, while my pulled pork potatoe was good, the brisket potatoe was so fatty my partner could not eat it.
Will not come back to this place. I recommend everyone avoid it and go to gabbys or Goode co.","alt=""1.0 star rating""",1,demeris-bar-b-q-houston-3,demeris-bar-b-q-houston-3
https://www.yelp.com/biz/demeris-bar-b-q-houston-3?start=0,S N.,"London, United Kingdom",3,55,3,,11/1/17,"Stopped in by last night after driving by for the past year. Ordered brisket, ribs and pulled pork accompanied by fries and coleslaw. 
Brisket was pretty dry, like it had been sitting out. Pork and ribs were okay, nothing hugely special. 
Best thing was the fries, hot and crispy! 
Acceptable for a quick midweek fix but wouldn't make a special trip...better options close by!
We did love the decor of the place and even though it's self service, a guy came round a couple of times to check we were okay. 
Brisket was the main let down, hence 3 stars.","alt=""3.0 star rating""",3,demeris-bar-b-q-houston-3,demeris-bar-b-q-houston-3
https://www.yelp.com/biz/demeris-bar-b-q-houston-3?start=0,Dawson N.,"Houston, TX",68,64,72,Elite ’17,9/14/17,"Demeris is known for some good stuff but I can't say I was thrilled. My 3 meat plate was doused with sauce, the meats were all mixed together, the fatty brisket was so-so with no real smoke flavor although it was tender, jal sausage had a good flavor but was overwhelmed by the taste of the sauce. I liked the pulled pork and the slaw, but the jalapeno corn lacked a good kick and tasted watered down... probably wasn't drained sufficiently before being mixed. 3 stars for tenderness, good sausage, and good pork for the price.","alt=""3.0 star rating""",3,demeris-bar-b-q-houston-3,demeris-bar-b-q-houston-3
https://www.yelp.com/biz/demeris-bar-b-q-houston-3?start=0,Nancy R.,"Houston, TX",59,121,91,Elite ’17,10/21/16,Omg i just saw a post of some guy saying he came an hour before closing and they were out of stuff and complaining. Rofl. Thats a good thing Sir! Anyways our catfish was sooo good!! Thick perfectly cooked. The charro beans awesome! Green beans were great and lots of leftovers..,"alt=""4.0 star rating""",4,demeris-bar-b-q-houston-3,demeris-bar-b-q-houston-3
https://www.yelp.com/biz/demeris-bar-b-q-houston-3?start=0,Mike M.,"Houston, TX",369,1243,2132,Elite ’17,3/3/16,"Years ago (before Yelp) I ate at the Demeris BBQ on S. Shepherd and remember being unimpressed and not returning. It wasn't a bad experience just not memorable either. Last night I visited this newer location that is conveniently located on the 610 Loop where it intersects with Hwy 290 which makes it barely inside the Loop.
This restaurant has good parking available. Walking in I immediately decided that I liked the interior. There is a nice covered outdoor seating area with a fireplace and TV. Indoors they have a main dining room, a smaller separated dining room that can be used for special events and then a small bar. Being new everything is nice inside. Walking to the counter to order I noticed that the Wednesday special was 2 meats and two sides for $12.25. Other nights have other specials. I ordered the special and asked for sliced brisket and chicken breast for the meats and the beans and potato salad for the sides. I paid and the food was immediately ready for me to take to my table. They also gave me two slices of bread (see pic).
The beans were good and were like regular pork and beans. I could tell a slight flavor of seasoning in them and graded them a 3. The potato salad was mayo based and nice and cool with good flavor (3.5). The brisket with sauce slathered over it was ok but just a 3. The boneless chicken breast was already sliced for me. The meat was moist and I could detect a slight smoke flavor (3.5). Their BBQ sauce is rather mild for my tastes and is at best a 3. 
As you can see from my review a lot of 3's here. Nothing that I ate was bad but in a town with such good BBQ I have no reason to return. There are some non BBQ items on the menu. This is typical chain style BBQ. It is a nice place to eat however their BBQ quality just doesn't make me want to return just like my visit to the original location years ago.","alt=""3.0 star rating""",3,demeris-bar-b-q-houston-3,demeris-bar-b-q-houston-3
https://www.yelp.com/biz/demeris-bar-b-q-houston-3?start=0,Nikia H.,"Houston, TX",294,69,305,Elite ’17,10/31/16,"Their ranch is amazing! The salad is just how I remembered it from back in the day, minus the green onions.( please put the green onions back on the salad) I got smoked turkey on top of my salad and they were very generous with it. Location was a little difficult to get to because of the construction but it was worth it! #oldfavorite","alt=""4.0 star rating""",4,demeris-bar-b-q-houston-3,demeris-bar-b-q-houston-3
https://www.yelp.com/biz/demeris-bar-b-q-houston-3?start=0,Randy S.,"Houston, TX",0,4,,,8/14/17,Love this place. Eat the Berkman spud every time I come. Great service. Always clean.,"alt=""5.0 star rating""",5,demeris-bar-b-q-houston-3,demeris-bar-b-q-houston-3
https://www.yelp.com/biz/demeris-bar-b-q-houston-3?start=0,Nathan N.,"Houston, TX",20,13,1,,6/20/17,Extremely quick service. Order at the register and walk away with your meal. If you order a salad or hamburger it make take a couple of minutes. Other than that quick amazing BBQ. My favorite right now is the half chicken and two sides. They have daily specials for the week that are great also.,"alt=""4.0 star rating""",4,demeris-bar-b-q-houston-3,demeris-bar-b-q-houston-3
https://www.yelp.com/biz/demeris-bar-b-q-houston-3?start=0,P C.,"Houston, TX",39,84,28,,4/24/17,"Yummy yummy yummy!!
Awesome great good and prices with amazing staff.
It's airways great here","alt=""5.0 star rating""",5,demeris-bar-b-q-houston-3,demeris-bar-b-q-houston-3
