URL,User Name,User Location,Friend Count,Review Count,Photo Count,Elite 17,Review Date,Review,Rating,Rating Extracted,Restaurant Extracted,Restaurant Extracted
https://www.yelp.com/biz/brennans-of-houston-houston?start=0,Jenaye R.,"Houston, TX",7,13,27,,11/3/17,"Very nice upscale Cajun dining. Our waiter was very attentive, decor also had a nice ambiance.
On to the most important part, the food, the complimentary starter garlic bread was super good. Also had the crab cake as an appetizer, very flavorful and all crab not a lot of filler. Huge wine selection and honestly I was overwhelmed trying to make a choice on what to drink. 
For the main course, I had the fish pontchartrain, and it was sooooo good. It comes with mushroom rice, and I hate but our waiter told me not to worry it's mostly flavoring. I ended up enjoying the rice also. We also got the andouille macaroni and cheese which was the most delicious thing I've ever eaten. I would've been content with just a plate of that lol. Since it was my birthday, I was offered dessert. I got the beignets, they were good but I've definitely had better. 
I left happy and full with my leftovers :) I'd definitely go back.","alt=""5.0 star rating""",5,brennans-of-houston-houston,brennans-of-houston-housto
https://www.yelp.com/biz/brennans-of-houston-houston?start=0,Rigo P.,"Houston, TX",1,18,,,11/7/17,"Made a reservation for our anniversary tonight and was not impressed by the service. I chose this place after reading about the exceptional service in Houston Press Magazine. However, my wife and I have been to other places that when made aware of a special occasion, they go above and beyond to make it special for you. We were greeted by an unfriendly hostess upon arrival. Our server was nice but nothing ordinary, didn't even introduce himself. Food was really good but because of the service and how it seemed that a special occasion was not treated like one compared to other places, I give it 3 stars. Ambience was great, very romantic. However, the food, decor and ambience may be great but if the service is poor, it makes the experience mediocre. Our serve came 3 times to our table. We had to ask for the ticket since he was running back and forth with other customers. 
I regret booking this place for my anniversary after realizing what other places do for you to make it special. Definitely won't be coming here again for any special occasion.","alt=""3.0 star rating""",3,brennans-of-houston-houston,brennans-of-houston-housto
https://www.yelp.com/biz/brennans-of-houston-houston?start=0,Jordan W.,"Houston, TX",161,214,12,,9/18/17,"I came here for my birthday to try a fancy Cajun place. They do have a dress code here: no shorts, and dress as you would for work (business casual) and no street clothes. You only have the option to valet park because you would have to walk a ways if you were to street park. So being some cash. Anyway, this place is located on the edge of downtown, and I was actually amazed when I tried this restaurant.
For an appetizer, I ordered the snapping turtle soup. This soup was an original dish from Louisiana, and I had never tried it before. The soup did have that Cajun flavor in it, and also was a little spicy. I enjoyed it because it was something that is a big part of my family's culture. I would find the recipe to make some at home.
For my main course, I had some grilled fish, shrimp, and some fried oysters. The fish was cooked perfectly, the shrimp had that nice, tender flavor to it, and the oysters were very good and not too fishy. Overall, this entree was right up my alley because I've been enjoying seafood almost my whole life. To try it from another perspective, I really enjoyed the good flavors and the way the food was prepared.
For dessert, we had some beignets, which are like little doughnuts, and I had a cookie like thing for my dessert. The beignets were really good with powdered sugar, and the cookies were really delicious, but somewhat a tad too sweet. But I enjoyed the desserts they have here. I would recommend coming here for a celebration or birthday dinner.
If you want to try some fancy Cajun food from a good staff, and if you're living in the inner Houston area, come on down to this nice restaurant. I really enjoyed exploring Cajun food at a new level.","alt=""5.0 star rating""",5,brennans-of-houston-houston,brennans-of-houston-housto
https://www.yelp.com/biz/brennans-of-houston-houston?start=0,Maria P.,"Houston, TX",82,45,71,Elite ’17,8/8/17,"Located in a charming house, the tables are spread throughout the many rooms and spaces of the building. This gives the restaurant a very charming atmosphere. 
I went for a Sunday brunch and loved it.
The menu has great options (all very well prepared) and the service was good (even though the house was full and busy)!
For Sunday brunches they have live music, very entertaining.
Not a cheap restaurant, so be prepared for the bill (specially if you order a few cocktails like I did).","alt=""4.0 star rating""",4,brennans-of-houston-houston,brennans-of-houston-housto
https://www.yelp.com/biz/brennans-of-houston-houston?start=0,Alexandra W.,"Houston, TX",147,92,167,Elite ’17,8/7/17,"If you want fine dining with delicious creole cuisine, this is the place for you. And when I say fine dining, I mean fine dining. You would not stick out if you wore a suit for lunch. 
Valet only (not much parking in the area) for $5. 
We've never gotten sat in the main, well-lit dining area. Not sure if it's just bad luck or if those are reserved for special peeps or what. The restaurant also has many small dining rooms that are very nice and intimate. 
The food is awesome. Bananas foster is a MUST. Fun fact: bananas foster was started by Ella Foster at Brennan's in NOLA.","alt=""4.0 star rating""",4,brennans-of-houston-houston,brennans-of-houston-housto
https://www.yelp.com/biz/brennans-of-houston-houston?start=0,Joy B.,"Fultondale, AL",1,13,16,,10/1/17,"We had a friend gathering at Brennan's for brunch. Everything was awesome, coffee, gumbo, bread, shrimp and grits, and bread pudding.
But best of all a silver voiced crooner sang What a wonderful world. Sweet!!","alt=""5.0 star rating""",5,brennans-of-houston-houston,brennans-of-houston-housto
https://www.yelp.com/biz/brennans-of-houston-houston?start=0,Paul N.,"Houston, TX",126,271,65,Elite ’17,5/6/17,"So this place is okay. I guess. 
We had a dinner for a medical conference that was in town and had a tasting menu for dinner. I'll post the picture but I'll just tell you what I had to speed things up. 
Starter: gumbo - pretty delicious actually. But not that spicy. Which was disappointing. But the shrimp were on point and had good flavors. 
Salad: not sure but greens with a vinaigrette and entirely too much cheese. 
Entree: filet with mixed veggies. This is where they went and pissed me right off. It's set down and the filet is already cut. I asked for medium rare because that's how steak is eaten. If you disagree then you're a weirdo and can enjoy your hockey puck. The meat was cold and there was no juice to it. What happens when you cut meat before it's had time to rest. The veggies were bland and disgusting. But I was starving so they were eaten. Honestly one of the worst steaks I've ever had. I'd rank it up there with a sirloin from Golden Corral. Yeah. That bad. 
Dessert: bananas foster. This was the highlight of the night. Just soaked in sugars and ice cream. This dish saved it from a one star review. 
This dinner wasn't cheap. We had roughly 20 people here but it was close to 4K. Really over priced for what I had at least. Thank god we were splitting the bill. 
Honestly it wasn't that good. I checked out a real menu and was shocked how expensive it was. Maybe I just had a bad piece of meat. But if I'm sacrificing my diet I'd prefer to have it be delicious. 
The service was spot on. The 3 folks there did an amazing job. 
Oh and parking is 5 bucks. And it's cash only. 
/fin","alt=""2.0 star rating""",2,brennans-of-houston-houston,brennans-of-houston-housto
https://www.yelp.com/biz/brennans-of-houston-houston?start=0,Danielle S.,"Houston, TX",327,117,146,Elite ’17,8/13/17,"i was looking for a Houston ""institution"" to take my boyfriend to for his birthday dinner, and my coworkers told me this was the spot. It's clear I wasn't the only one with the idea to celebrate a special occasion here. We were seated in a room (there are several small rooms around the restaurant, really cool vibe) with plenty of others with a yellow ribbon on their tables, signifying a special event to the waiters/waitresses. My boyfriend loves Cajun/Creole, and grew up not far from New Orleans, so I figured this would be the perfect place to take him, and it was!
The food was really good. He got a mix of different seafood and I got the scallops. We also each had soup (lobster bisque and turtle soup). Everything was great. We had the divine bread pudding for dessert (and I don't even like bread pudding... or I didn't before that night). Our waiter was great, and they even brought a big paper chef's hat for the birthday boy to celebrate. I will be honest, I was a little surprised that a restaurant so nice wouldn't comp the dessert for the birthday boy or bring him a scoop of ice cream or something. But just know not to expect that going in. There are pralines you can take on your way out, and I recommend doing that... even if you're stuffed and need to save it for later. This is not the best fine dining experience I've had in Houston, but I would definitely recommend it and I hope to return at some point!","alt=""4.0 star rating""",4,brennans-of-houston-houston,brennans-of-houston-housto
https://www.yelp.com/biz/brennans-of-houston-houston?start=0,Oscar C.,"Houston, TX",100,83,171,Elite ’17,8/9/17,"Great place for a date night! I've been here once for dinner and once for brunch, and at both times had a great experience. The live band makes you feel like you're in NOLA. The food is really good, the dishes here are probably the best Cajun style I've had. They have a strict dress code so come in your Sunday's best. Come and try it for yourself, it won't disappoint.","alt=""5.0 star rating""",5,brennans-of-houston-houston,brennans-of-houston-housto
https://www.yelp.com/biz/brennans-of-houston-houston?start=0,Melody Y.,"Austin, TX",164,103,43,Elite ’17,8/19/17,"I came here for Houston's Restaurant Week 2017 with my boyfriend, and reservations were no issue. We also had really nice service; the chef sent us complimentary crab crostinis because it was our first time and the servers greeted us with friendliness. 
Took a little while to get menus and whatnot, but they were busy. We weren't in a hurry anyway. I ordered the Creole beef grillades with smashed Yukon potatoes, and it was a hearty dish that tasted a little creamy. Nothing to really wow me, though. But pairing that with dessert at $22 is a good deal. Sadly, the pecan pie was too rich for me and they gave me a HUGE slab. If you like big portions, this is good. But it was too much for me. 
I was a little disappointed because Brennan's is an iconic place in Houston (and New Orleans) and I had hoped for a magnificent experience. The tableside flambé for the bananas foster dessert created an entertaining spectacle, but my boyfriend commented that it was too sweet for him. Maybe we'll try it again someday (when we have more money lols) and see how it goes!","alt=""3.0 star rating""",3,brennans-of-houston-houston,brennans-of-houston-housto
