URL,User Name,User Location,Friend Count,Review Count,Photo Count,Elite 17,Review Date,Review,Rating,Rating Extracted,Restaurant Extracted,Restaurant Extracted
https://www.yelp.com/biz/cream-burger-houston?start=0,Nicole J.,"Houston, TX",0,19,1,,10/29/17,"These are some of the BEST old school burgers!!! I hate that she won't put bacon or ketchup on them but I'll drive from Missouri City to 3rd Ward any day for her burgers....fries are good. This is not a sit down place, more of a pick up and go.","alt=""5.0 star rating""",5,cream-burger-houston,cream-burger-houston
https://www.yelp.com/biz/cream-burger-houston?start=0,Candace A.,"Houston, TX",33,4,18,,10/22/17,"I use to go to this place when I was a kid with my grandmother for burgers and shakes. The burgers are pretty good and the shakes are a must have. 
However, the customer service is not so good. The lady behind the counter is rude for no reason. 
My last visit there was 10-21-17 and the lady was super rude. I asked for ice water for my yeti cup and I would pay the difference and she said we don't give ice for personal cups you have to buy a cup of ice water. I said oh, no problem I will pay for the ice water either way I just wanted ice water as I had been working at a near home close by. So, as I waited on my meal and the water the lady proceeds to tell her co-worker about what just happened. Saying, this lady (which is me) had the audacity to ask for ice water for her cup and I told her no she would have to buy it. I hate people thinking they can get things for free. 
I was in complete shock that she would re-tell this incident like I was not still standing there listening to her re-tell this story. I did not say a word, I just listen and waited for my food and left. 
I will not be visiting this establishment again.","alt=""1.0 star rating""",1,cream-burger-houston,cream-burger-houston
https://www.yelp.com/biz/cream-burger-houston?start=0,Vache E.,"South Central Houston, Houston, TX",0,1,,,11/24/17,Hamburgers are great but service is horrble. The lady always has a attitude. I call it Hood ignorance.,"alt=""1.0 star rating""",1,cream-burger-houston,cream-burger-houston
https://www.yelp.com/biz/cream-burger-houston?start=0,Paging R.,"Pearland, TX",0,4,,,9/30/17,"Delicious, hot and nice little lady took our order. All and all I was very pleased with my experience here and will be back.","alt=""5.0 star rating""",5,cream-burger-houston,cream-burger-houston
https://www.yelp.com/biz/cream-burger-houston?start=0,Don T.,"Kyle, TX",1,63,19,,10/8/17,"The owners use fresh ground beef which results in these burgers being exceptionally tasty and tender. I ordered the double chili cheeseburger and my wife had the large regular cheeseburger. I really can't express in words just how good these burgers are. They use fresh cut french fries which just makes the whole experience even better. We ate here before a U of H football game and returned after the game for a shake and a soft serve ice cream cone. These, likewise, are well above what you normally find. The prices are more than reasonable and the owners are exceptional people. I am a hamburger connoisseur and this burger is on the very top of the best I've ever eaten.","alt=""5.0 star rating""",5,cream-burger-houston,cream-burger-houston
https://www.yelp.com/biz/cream-burger-houston?start=0,Mitch J.,"Fresno, TX",9,17,15,,4/21/16,"This place was easy to get to.
Had parking right out front and the service was quick. 
Also it's cash only. 
I'll be back next time to taste the shakes.","alt=""5.0 star rating""",5,cream-burger-houston,cream-burger-houston
https://www.yelp.com/biz/cream-burger-houston?start=0,Peter G.,"Houston, TX",4,101,11,,4/28/17,"Awesome burgers, free parking and cheap. I couldn't ask for more. They have good shakes too and their fries are good. Definitely worth a a try.","alt=""5.0 star rating""",5,cream-burger-houston,cream-burger-houston
https://www.yelp.com/biz/cream-burger-houston?start=0,Kelly N.,"Houston, TX",2,22,83,,11/24/15,"I really wanted to love this place because the woman working was so nice, but, unfortunately, I wasn't impressed. My boyfriend told me that this place had a great simple burger, so I tried it with him. The location is kinda sketchy, I wouldn't dare go alone, especially at night, but I try not to judge restaurants by their appearances.
We got two large chilicheeseburgers, a chilicheese dog, and a large order of fries. We were the only ones there, and it felt like forever before we got our food. Our order took probably around 15-20 min, which was waaaay longer than I thought it should've taken. I'll give them the benefit of the doubt though because it was pretty late and they probably didn't think anybody else would come before closing time, so they may have started cleaning up already. Also, it was just the one woman working by herself. 
Now, I was already informed that these weren't gourmet burgers at all, but I expected burgers that were better than McDonalds. I was disappointed. I felt like I had just gotten McDonalds burgers with everything in it, but it took three times as long as it should've. I'm not hating on McDonalds, I actually like their burgers, but I feel like, considering time, McDonald's would be the better option. Also, I barely had any chili in my chilicheeseburger, but my boyfriend had plenty. 
The hot dog was something I could've easily made at home by microwaving packaged store-bought hot dogs and putting lots of chili, a little cheese, and onions on top. The bun was yummy, and the hot dog was fine, don't get me wrong, but I would've preferred making this at home for a lot cheaper. 
I like the thick cut style of their fries, but their fries were soggy. I'm fine with soggy fries, I actually prefer it, but for those of you who like crispy fries, you're out of luck here. Also, apparently, there was salt added on top, but I didn't get any. All of the fries I had tasted just like soggy plain potatoes. Not really much flavor. I guess you could add salt if you want to, but that makes me feel guilty. On the bright side, they didn't skimp on the large fries. That amount would've been enough for me as a meal. 
Unfortunately, when it comes down to it, I would rather go to McDonald's than this place. They have more options and they work much faster. I think this place is more of a neighborhood hangout with lifelong loyal customers.","alt=""2.0 star rating""",2,cream-burger-houston,cream-burger-houston
https://www.yelp.com/biz/cream-burger-houston?start=0,Vicki L.,"Anchorage, AK",93,124,546,Elite ’17,4/22/16,"Fat juicy burgers tasted like homemade. Not a fan of their milkshakes but my friend say its made with real ice cream meaning the kind you scoop out as apposed to the soft served ones that come of a machine? I guess thats cool but it don't matter to me. The fries were aight. Didn't have a line so we didn't have to wait too long but don't expect a fast-food-drive-thru wait time. It took longer than that. We ordered two orders of burgers, fries and milk shakes. Free parking located on the corner of Scott and Elgin directly across from UH. I enjoyed it and would go back again (on a slow day like today). The location is somewhat ghetto. Overall it was an ok experience.","alt=""4.0 star rating""",4,cream-burger-houston,cream-burger-houston
https://www.yelp.com/biz/cream-burger-houston?start=0,Mo C.,"Atlanta, GA",13,32,13,,12/5/16,It tasted pretty decent but the wait was long and my burger was kinda soggy! If I'm in the neighborhood I may go back but I definitely wouldn't drive across town or go out of my way for this burger.,"alt=""3.0 star rating""",3,cream-burger-houston,cream-burger-houston
