URL,User Name,User Location,Friend Count,Review Count,Photo Count,Elite 17,Review Date,Review,Rating,Rating Extracted,Restaurant Extracted,Restaurant Extracted
https://www.yelp.com/biz/spanish-village-restaurant-houston?start=80,Meridith H.,"Dallas, TX",115,439,,,8/14/06,"The salsa kicks ass. It is so fresh and has a good spice that is not overpowered by tomatoes. This restaurant is in a sketchy neighborhood, but the streets are lined with Mercedes, Lexus, and BMW's as the yuppies have flocked here to get some good Tex-Mex grub. The Tacos Al Carbon were good, not great, but the tortillas and salsa were so fresh it made the dish satisfying.
The margaritas are seriously strong. They are good, but you can feel them as they go down. The mild burning sensation eventually turns into a good buzz. More than two or three glasses are not recommended by me.","alt=""4.0 star rating""",4,spanish-village-restaurant-houston,spanish-village-restaurant
https://www.yelp.com/biz/spanish-village-restaurant-houston?start=80,Andrew M.,"Houston, TX",8,181,,,7/14/07,"I definitely liked the atmosphere at Spanish Village, I would definitely consider it a dive. However, it had a fun atmosphere to just kick back and enjoy a margarita. I really enjoyed by enchilada's and the salsa was pretty good with a nice little kick. My margarita was good, but WAY overpriced. Overall, for what we ordered I kind of felt ripped off. I probably won't be returning to this place, think there are better places in Houston to satisfy my tex-mex cravings.","alt=""3.0 star rating""",3,spanish-village-restaurant-houston,spanish-village-restaurant
https://www.yelp.com/biz/spanish-village-restaurant-houston?start=80,Pat W.,"Houston, TX",2,12,,,2/1/08,"We had our after-wedding party here nearly 23 years ago, and had been coming at least ten years before that. It's a unique place, and regular customers are fiercely, fiercely loyal. The Medina family takes good care of us -- feeds us, hugs us, and says ""Welcome Home"" to us sincerely every Friday night.
The food is standard Tex-Mex; margaritas are perfection. Tio stands outside to tell you where to park. If you go three times, it's like Protestant Sunday School, you're a member.","alt=""5.0 star rating""",5,spanish-village-restaurant-houston,spanish-village-restaurant
https://www.yelp.com/biz/spanish-village-restaurant-houston?start=80,Jackson M.,"Houston, TX",101,140,41,,2/21/08,"I wasn't really too impressed with much of anything about this place. I had a combo plate with a taco (basically ground beef with tomatoes and lettuce), which I found pretty bland. The seasoning of the beef wasn't particularly exciting, and I specifically asked for a soft taco but I got a hard taco instead (not my favorite). I also got a sort of round taco shell with refried beans and lettuce and tomatoes on it (I could have made that at home pretty easily), and another taco shell with some queso on it (I would have rather had queso for dipping the tortilla chips into which tasted fresher than the taco shells).
Then on the other plate was an enchilada which was good but nothing out of the ordinary, some rice which I can't complain about, and a tamale smothered in cheese. None of it was bad, just not exciting.
And there was also a chili relleno which was unlike the other chili rellenos I had eaten before. It was lukewarm, smothered in a sticky red sauce, and it had raisins in it. I'm not a big fan of raisins. Maybe that's the traditional way of making it, but I wasn't a huge fan.
The salsa was good, but again I didn't find it out of the ordinary. My favorite salsa is Chuy's salsa. 
In summary, it wasn't bad but it wasn't anything special, and I couldn't really recommend it.
The most interesting thing about it was the fact that it has been around since the 50s and it seems to have a lot of history.","alt=""3.0 star rating""",3,spanish-village-restaurant-houston,spanish-village-restaurant
https://www.yelp.com/biz/spanish-village-restaurant-houston?start=80,Dan C.,"Houston, TX",363,60,11,,8/21/08,"This place has been around houston for ever, and I guess it must be here out of people's habits. It used to be one of the few late night dining establishments, but seriously you are better off spending your money at Tapatia, or Ruchi's . It costs too much for food that is embarrassing for the quality of Tex-Mex that Houston is known for. The place is clean, the servers are pleasant, but the food is dull and overpriced.","alt=""2.0 star rating""",2,spanish-village-restaurant-houston,spanish-village-restaurant
https://www.yelp.com/biz/spanish-village-restaurant-houston?start=80,Rudy M.,"Houston, TX",116,159,34,,3/15/09,"Well, if you want to go to a hole in the wall Tex-Mex joint, then this could possibly be your destination. Only problem is that the food is not great and if you are over 6 feet tall, you could hurt your head on the dining room ceiling. 
Get ready for over fried re-fried bean, baby food tacos al carbon and stale chips with mediocre salsa.
If you still want more, the management will serve you a bite-sized praline to finish off your meal gratis.
I think those that love this place love it for nostalgia. Me, I'd rather cook the same meal at home or venture into one of the many delicious Tex Mex places located in central Houston.
Overall opinion - save your money.","alt=""2.0 star rating""",2,spanish-village-restaurant-houston,spanish-village-restaurant
https://www.yelp.com/biz/spanish-village-restaurant-houston?start=80,DeWayne R.,"Sugar Land, TX",160,558,270,Elite ’17,6/9/09,"I lived blocks from this restaurant for over 20 years and can't recall ever eating there until about 2 years ago. The food is great! I wound up eating there once a week for about 3 months, until I moved out of the neighborhood. - The basic tacos are awesome!","alt=""4.0 star rating""",4,spanish-village-restaurant-houston,spanish-village-restaurant
https://www.yelp.com/biz/spanish-village-restaurant-houston?start=80,Meg G.,"Washington, DC",146,449,65,,7/22/09,"In my youth - long, long ago - I would frequent this restaurant to fulfill my cravings for beef tacos, & re-fried beans! I have since expanded my definition of arroz con frijoles, and the number of ways in which they can be cooked. Some experiences are just embedded in our memories. 
Going to Spanish Village, and leaving with a little dulce con fresas was a sweet memory, indeed. Spanish Village does not have all the frills of some of it's better-known competitors. Neither does it have quite the patronage. It does, however, have the history and the ""down-home"" factor. 
Call me a cheese-head, but a corn/flour shell lathered in queso until it's soggy was the highlight of (my) yesteryear. Please don't come in expecting a mariachi band, or a plate full of habaneros - as, you'll get neither. Spanish Village's food is as simple as its atmosphere. That's not always a bad thing - even for a pepperholic, such as myself.","alt=""4.0 star rating""",4,spanish-village-restaurant-houston,spanish-village-restaurant
https://www.yelp.com/biz/spanish-village-restaurant-houston?start=80,Sandra V.,"Houston, TX",2,86,,,7/31/09,"I only ever get one thing on the menu, the cheese and onion enchiladas. They are some of the best in Houston as are their shaved ice margaritas. For the occasional drinker, they would be considered potent. The rest of the food can be hit or miss. Their salsa is probably too spicy for most but that's why I like it. I find myself going through at least two or three bowls during each visit.","alt=""4.0 star rating""",4,spanish-village-restaurant-houston,spanish-village-restaurant
https://www.yelp.com/biz/spanish-village-restaurant-houston?start=60,Jen F.,"Houston, TX",25,11,1,,8/5/09,"Let's get this out of the way -- Spanish Village is a purveyor of old-style Houston Tex-Mex. Think chili con carne, gooey melted cheese, and lots of lard. I LOVE it.
Don't come here and order the crispy tacos or anything silly like that. Order the classics, like cheese enchiladas and pork tamales, which are helpfully brought together in the ""Mexican plate"" and the larger ""regular dinner."" And you absolutely must order the fabulous fresh-lime margaritas, by the pitcher if possible.
Oddly enough, this place is also well-known for its fried chicken, which must be ordered in advance. Skip the boring potato accompaniment and spend your calories wisely by smothering the chicken in glorious queso. You heard me.
The atmosphere is dimly lit, with colored Christmas lights and tiled tabletops setting the scene. The neighborhood is in that tentative ""redevelopment"" stage, but the restaurant has its own parking lot complete with attendant. (Not a valet, just someone to keep you from getting jacked.)
This place is a family-run establishment. I fondly remember being served over the years by Pete, Lionel, and Martha. Owner John Medina would welcome us at the door and wave us goodbye. I can point to Polaroids on the wall that document my childhood birthdays (with the big hat!) and others showing me celebrating milestones with family and friends.
Give Spanish Village a chance and it will enter your heart.","alt=""5.0 star rating""",5,spanish-village-restaurant-houston,spanish-village-restaurant
